k,d,max_steps,n,acc
43,320,64,4096,0.4103125
43,320,64,65536,0.0006377551020408163
43,320,64,1048576,0.0
43,336,1,256,0.0
43,336,1,4096,0.0
43,336,1,65536,0.0
43,336,1,1048576,0.0
43,336,2,256,0.02542892156862745
43,336,2,4096,0.0
43,336,2,65536,0.0
43,336,2,1048576,0.0
43,336,4,256,0.725796568627451
43,336,4,4096,0.029375
43,336,4,65536,0.0
43,336,4,1048576,0.0
43,336,64,256,0.95125
43,336,64,4096,0.5159375
43,336,64,65536,0.002232142857142857
43,336,64,1048576,0.0
43,352,1,256,0.0
43,352,1,4096,0.0
43,352,1,65536,0.0
43,352,1,1048576,0.0
43,352,2,256,0.044730392156862746
43,352,2,4096,0.0
43,352,2,65536,0.0
43,352,2,1048576,0.0
43,352,4,256,0.7864583333333334
43,352,4,4096,0.056875
43,352,4,65536,0.0
43,352,4,1048576,0.0
43,352,64,256,0.9709375
43,352,64,4096,0.623125
43,352,64,65536,0.005739795918367347
43,352,64,1048576,0.0
43,368,1,256,0.0
43,368,1,4096,0.0
43,368,1,65536,0.0
43,368,1,1048576,0.0
43,368,2,256,0.0664828431372549
43,368,2,4096,0.0
43,368,2,65536,0.0
43,368,2,1048576,0.0
43,368,4,256,0.8514093137254902
43,368,4,4096,0.1209375
43,368,4,65536,0.0
43,368,4,1048576,0.0
43,368,64,256,0.9725
43,368,64,4096,0.699375
43,368,64,65536,0.021683673469387755
43,368,64,1048576,0.0
43,384,1,256,0.0
43,384,1,4096,0.0
43,384,1,65536,0.0
43,384,1,1048576,0.0
43,384,2,256,0.0900735294117647
43,384,2,4096,0.0
43,384,2,65536,0.0
43,384,2,1048576,0.0
43,384,4,256,0.8890931372549019
43,384,4,4096,0.1778125
43,384,4,65536,0.0
43,384,4,1048576,0.0
43,384,64,256,0.9846875
43,384,64,4096,0.78125
43,384,64,65536,0.04974489795918367
43,384,64,1048576,0.0
43,400,1,256,0.0
43,400,1,4096,0.0
43,400,1,65536,0.0
43,400,1,1048576,0.0
43,400,2,256,0.1323529411764706
43,400,2,4096,0.0
43,400,2,65536,0.0
43,400,2,1048576,0.0
43,400,4,256,0.9071691176470589
43,400,4,4096,0.255
43,400,4,65536,0.0
43,400,4,1048576,0.0
43,400,64,256,0.988125
43,400,64,4096,0.8303125
43,400,64,65536,0.08960459183673469
43,400,64,1048576,0.0
43,416,1,256,0.00030048076923076925
43,416,1,4096,0.0
43,416,1,65536,0.0
43,416,1,1048576,0.0
43,416,2,256,0.17340686274509803
43,416,2,4096,0.0003125
43,416,2,65536,0.0
43,416,2,1048576,0.0
43,416,4,256,0.9261642156862745
43,416,4,4096,0.3471875
43,416,4,65536,0.0003125
43,416,4,1048576,0.0
43,416,64,256,0.9925
43,416,64,4096,0.8628125
43,416,64,65536,0.1600765306122449
43,416,64,1048576,0.0
43,432,1,256,0.0
43,432,1,4096,0.0
43,432,1,65536,0.0
43,432,1,1048576,0.0
43,432,2,256,0.23651960784313725
43,432,2,4096,0.0
43,432,2,65536,0.0
43,432,2,1048576,0.0
43,432,4,256,0.9552696078431373
43,432,4,4096,0.435625
43,432,4,65536,0.0003125
43,432,4,1048576,0.0
43,432,64,256,0.9953125
43,432,64,4096,0.898125
43,432,64,65536,0.25350765306122447
43,432,64,1048576,0.0
43,448,1,256,0.0
43,448,1,4096,0.0
43,448,1,65536,0.0
43,448,1,1048576,0.0
43,448,2,256,0.28707107843137253
43,448,2,4096,0.0
43,448,2,65536,0.0
43,448,2,1048576,0.0
43,448,4,256,0.9638480392156863
43,448,4,4096,0.5340625
43,448,4,65536,0.00125
43,448,4,1048576,0.0
43,448,64,256,0.995
43,448,64,4096,0.9209375
43,448,64,65536,0.3440688775510204
43,448,64,1048576,0.0006944444444444445
43,464,1,256,0.0
43,464,1,4096,0.0
43,464,1,65536,0.0
43,464,1,1048576,0.0
43,464,2,256,0.33700980392156865
43,464,2,4096,0.003125
43,464,2,65536,0.0
43,464,2,1048576,0.0
43,464,4,256,0.9721200980392157
43,464,4,4096,0.6234375
43,464,4,65536,0.0090625
43,464,4,1048576,0.0
43,464,64,256,0.995
43,464,64,4096,0.9496875
43,464,64,65536,0.43494897959183676
43,464,64,1048576,0.001736111111111111
43,480,1,256,0.00030048076923076925
43,480,1,4096,0.0
43,480,1,65536,0.0
43,480,1,1048576,0.0
43,480,2,256,0.4028799019607843
43,480,2,4096,0.00375
43,480,2,65536,0.0
43,480,2,1048576,0.0
43,480,4,256,0.9785539215686274
43,480,4,4096,0.7021875
43,480,4,65536,0.0190625
43,480,4,1048576,0.0
43,480,64,256,0.998125
43,480,64,4096,0.961875
43,480,64,65536,0.5373086734693877
43,480,64,1048576,0.006597222222222222
43,496,1,256,0.001201923076923077
43,496,1,4096,0.0
43,496,1,65536,0.0
43,496,1,1048576,0.0
43,496,2,256,0.45098039215686275
43,496,2,4096,0.013125
43,496,2,65536,0.0
43,496,2,1048576,0.0
43,496,4,256,0.9819240196078431
43,496,4,4096,0.7434375
43,496,4,65536,0.038125
43,496,4,1048576,0.0
43,496,64,256,0.9978125
43,496,64,4096,0.9625
43,496,64,65536,0.6367984693877551
43,496,64,1048576,0.017361111111111112
43,512,1,256,0.0018028846153846155
43,512,1,4096,0.0
43,512,1,65536,0.0
43,512,1,1048576,0.0
43,512,2,256,0.507046568627451
43,512,2,4096,0.018125
43,512,2,65536,0.0
43,512,2,1048576,0.0
43,512,4,256,0.9892769607843137
43,512,4,4096,0.8040625
43,512,4,65536,0.0790625
43,512,4,1048576,0.0
43,512,64,256,0.9990625
43,512,64,4096,0.9778125
43,512,64,65536,0.6945153061224489
43,512,64,1048576,0.03090277777777778
43,528,1,256,0.0030048076923076925
43,528,1,4096,0.0
43,528,1,65536,0.0
43,528,1,1048576,0.0
43,528,2,256,0.5499387254901961
43,528,2,4096,0.03
43,528,2,65536,0.0
43,528,2,1048576,0.0
43,528,4,256,0.9889705882352942
43,528,4,4096,0.848125
43,528,4,65536,0.1246875
43,528,4,1048576,0.0
43,528,64,256,0.99875
43,528,64,4096,0.98375
43,528,64,65536,0.7723214285714286
43,528,64,1048576,0.06284722222222222
43,544,1,256,0.0030048076923076925
43,544,1,4096,0.0
43,544,1,65536,0.0
43,544,1,1048576,0.0
43,544,2,256,0.6182598039215687
43,544,2,4096,0.04625
43,544,2,65536,0.0
43,544,2,1048576,0.0
43,544,4,256,0.9935661764705882
43,544,4,4096,0.8771875
43,544,4,65536,0.19375
43,544,4,1048576,0.0
43,544,64,256,1.0
43,544,64,4096,0.9859375
43,544,64,65536,0.8191964285714286
43,544,64,1048576,0.1111111111111111
43,560,1,256,0.004206730769230769
43,560,1,4096,0.0
43,560,1,65536,0.0
43,560,1,1048576,0.0
43,560,2,256,0.6623774509803921
43,560,2,4096,0.0696875
43,560,2,65536,0.0
43,560,2,1048576,0.0
43,560,4,256,0.9932598039215687
43,560,4,4096,0.89375
43,560,4,65536,0.2515625
43,560,4,1048576,0.0
43,560,64,256,1.0
43,560,64,4096,0.99
43,560,64,65536,0.8580994897959183
43,560,64,1048576,0.17222222222222222
43,576,1,256,0.004807692307692308
43,576,1,4096,0.0
43,576,1,65536,0.0
43,576,1,1048576,0.0
43,576,2,256,0.6957720588235294
43,576,2,4096,0.1028125
43,576,2,65536,0.0
43,576,2,1048576,0.0
43,576,4,256,0.9944852941176471
43,576,4,4096,0.925625
43,576,4,65536,0.3453125
43,576,4,1048576,0.0013020833333333333
43,576,64,256,0.9996875
43,576,64,4096,0.993125
43,576,64,65536,0.9021045918367347
43,576,64,1048576,0.23715277777777777
43,592,1,256,0.009014423076923076
43,592,1,4096,0.0
43,592,1,65536,0.0
43,592,1,1048576,0.0
43,592,2,256,0.7389705882352942
43,592,2,4096,0.14
43,592,2,65536,0.0
43,592,2,1048576,0.0
43,592,4,256,0.9966299019607843
43,592,4,4096,0.940625
43,592,4,65536,0.43125
43,592,4,1048576,0.0022786458333333335
43,592,64,256,1.0
43,592,64,4096,0.994375
43,592,64,65536,0.9174107142857143
43,592,64,1048576,0.33611111111111114
43,608,1,256,0.01171875
43,608,1,4096,0.0
43,608,1,65536,0.0
43,608,1,1048576,0.0
43,608,2,256,0.7693014705882353
43,608,2,4096,0.1815625
43,608,2,65536,0.000625
43,608,2,1048576,0.0
43,608,4,256,0.9972426470588235
43,608,4,4096,0.9515625
43,608,4,65536,0.4971875
43,608,4,1048576,0.007161458333333333
43,608,64,256,1.0
43,608,64,4096,0.9965625
43,608,64,65536,0.935905612244898
43,608,64,1048576,0.42604166666666665
43,624,1,256,0.017127403846153848
43,624,1,4096,0.0
43,624,1,65536,0.0
43,624,1,1048576,0.0
43,624,2,256,0.7996323529411765
43,624,2,4096,0.2278125
43,624,2,65536,0.000625
43,624,2,1048576,0.0
43,624,4,256,0.9969362745098039
43,624,4,4096,0.9615625
43,624,4,65536,0.5778125
43,624,4,1048576,0.011393229166666666
43,624,64,256,0.9996875
43,624,64,4096,0.9959375
43,624,64,65536,0.9544005102040817
43,624,64,1048576,0.5229166666666667
43,640,1,256,0.026442307692307692
43,640,1,4096,0.0
43,640,1,65536,0.0
43,640,1,1048576,0.0
43,640,2,256,0.8318014705882353
43,640,2,4096,0.2775
43,640,2,65536,0.001875
43,640,2,1048576,0.0
43,640,4,256,0.9984681372549019
43,640,4,4096,0.974375
43,640,4,65536,0.65625
43,640,4,1048576,0.0185546875
43,640,64,256,0.9996875
43,640,64,4096,0.998125
43,640,64,65536,0.9595025510204082
43,640,64,1048576,0.6090277777777777
43,656,1,256,0.034254807692307696
43,656,1,4096,0.0
43,656,1,65536,0.0
43,656,1,1048576,0.0
43,656,2,256,0.8560049019607843
43,656,2,4096,0.3259375
43,656,2,65536,0.0040625
43,656,2,1048576,0.0
43,656,4,256,0.9993872549019608
43,656,4,4096,0.9759375
43,656,4,65536,0.7153125
43,656,4,1048576,0.039713541666666664
43,656,64,256,1.0
43,656,64,4096,0.9978125
43,656,64,65536,0.9741709183673469
43,656,64,1048576,0.6680555555555555
43,672,1,256,0.04176682692307692
43,672,1,4096,0.0
43,672,1,65536,0.0
43,672,1,1048576,0.0
43,672,2,256,0.8817401960784313
43,672,2,4096,0.38625
43,672,2,65536,0.0096875
43,672,2,1048576,0.0
43,672,4,256,0.9984681372549019
43,672,4,4096,0.983125
43,672,4,65536,0.7596875
43,672,4,1048576,0.06705729166666667
43,672,64,256,1.0
43,672,64,4096,0.9990625
43,672,64,65536,0.9741709183673469
43,672,64,1048576,0.7263888888888889
43,688,1,256,0.04537259615384615
43,688,1,4096,0.0
43,688,1,65536,0.0
43,688,1,1048576,0.0
43,688,2,256,0.8936887254901961
43,688,2,4096,0.4428125
43,688,2,65536,0.01875
43,688,2,1048576,0.0
43,688,4,256,0.9993872549019608
43,688,4,4096,0.9871875
43,688,4,65536,0.813125
43,688,4,1048576,0.10221354166666667
43,688,64,256,1.0
43,688,64,4096,0.9984375
43,688,64,65536,0.9853316326530612
43,688,64,1048576,0.8006944444444445
43,704,1,256,0.05348557692307692
43,704,1,4096,0.0
43,704,1,65536,0.0
43,704,1,1048576,0.0
43,704,2,256,0.9105392156862745
43,704,2,4096,0.5084375
43,704,2,65536,0.023125
43,704,2,1048576,0.0
43,704,4,256,0.9996936274509803
43,704,4,4096,0.9903125
43,704,4,65536,0.8396875
43,704,4,1048576,0.14778645833333334
43,704,64,256,1.0
43,704,64,4096,0.9996875
43,704,64,65536,0.9866071428571429
43,704,64,1048576,0.8413194444444444
43,720,1,256,0.07001201923076923
43,720,1,4096,0.0
43,720,1,65536,0.0
43,720,1,1048576,0.0
43,720,2,256,0.9209558823529411
43,720,2,4096,0.5353125
43,720,2,65536,0.045
43,720,2,1048576,0.0
43,720,4,256,0.9993872549019608
43,720,4,4096,0.9925
43,720,4,65536,0.8765625
43,720,4,1048576,0.2080078125
43,720,64,256,1.0
43,720,64,4096,0.9996875
43,720,64,65536,0.9926658163265306
43,720,64,1048576,0.8649305555555555
43,736,1,256,0.08413461538461539
43,736,1,4096,0.0
43,736,1,65536,0.0
43,736,1,1048576,0.0
43,736,2,256,0.9350490196078431
43,736,2,4096,0.600625
43,736,2,65536,0.0678125
43,736,2,1048576,0.0
43,736,4,256,0.9996936274509803
43,736,4,4096,0.995
43,736,4,65536,0.8946875
43,736,4,1048576,0.2770182291666667
43,736,64,256,1.0
43,736,64,4096,0.9996875
43,736,64,65536,0.9933035714285714
43,736,64,1048576,0.9041666666666667
43,752,1,256,0.1015625
43,752,1,4096,0.0
43,752,1,65536,0.0
43,752,1,1048576,0.0
43,752,2,256,0.9451593137254902
43,752,2,4096,0.6346875
43,752,2,65536,0.0875
43,752,2,1048576,0.0003255208333333333
43,752,4,256,0.9996936274509803
43,752,4,4096,0.995625
43,752,4,65536,0.92625
43,752,4,1048576,0.3505859375
43,752,64,256,1.0
43,752,64,4096,1.0
43,752,64,65536,0.9923469387755102
43,752,64,1048576,0.9159722222222222
43,768,1,256,0.11929086538461539
43,768,1,4096,0.0003125
43,768,1,65536,0.0
43,768,1,1048576,0.0
43,768,2,256,0.960171568627451
43,768,2,4096,0.6828125
43,768,2,65536,0.1278125
43,768,2,1048576,0.0009765625
43,768,4,256,1.0
43,768,4,4096,0.9965625
43,768,4,65536,0.931875
43,768,4,1048576,0.4287109375
43,768,64,256,1.0
43,768,64,4096,0.9990625
43,768,64,65536,0.9964923469387755
43,768,64,1048576,0.9423611111111111
43,784,1,256,0.13521634615384615
43,784,1,4096,0.0003125
43,784,1,65536,0.0
43,784,1,1048576,0.0
43,784,2,256,0.9552696078431373
43,784,2,4096,0.733125
43,784,2,65536,0.1584375
43,784,2,1048576,0.0003255208333333333
43,784,4,256,1.0
43,784,4,4096,0.9978125
43,784,4,65536,0.94625
43,784,4,1048576,0.5068359375
43,784,64,256,1.0
43,784,64,4096,1.0
43,784,64,65536,0.9968112244897959
43,784,64,1048576,0.9517361111111111
43,800,1,256,0.14873798076923078
43,800,1,4096,0.0
43,800,1,65536,0.0
43,800,1,1048576,0.0
43,800,2,256,0.9672181372549019
43,800,2,4096,0.7525
43,800,2,65536,0.1953125
43,800,2,1048576,0.0003255208333333333
43,800,4,256,0.9996936274509803
43,800,4,4096,0.9953125
43,800,4,65536,0.9621875
43,800,4,1048576,0.5582682291666666
43,800,64,256,1.0
43,800,64,4096,1.0
43,800,64,65536,0.998405612244898
43,800,64,1048576,0.9666666666666667
43,816,1,256,0.18058894230769232
43,816,1,4096,0.0003125
43,816,1,65536,0.0
43,816,1,1048576,0.0
43,816,2,256,0.9727328431372549
43,816,2,4096,0.781875
43,816,2,65536,0.259375
43,816,2,1048576,0.0016276041666666667
43,816,4,256,1.0
43,816,4,4096,0.998125
43,816,4,65536,0.96875
43,816,4,1048576,0.6315104166666666
43,816,64,256,1.0
43,816,64,4096,1.0
43,816,64,65536,0.9980867346938775
43,816,64,1048576,0.9704861111111112
43,832,1,256,0.2052283653846154
43,832,1,4096,0.0015625
43,832,1,65536,0.0
43,832,1,1048576,0.0
43,832,2,256,0.9764093137254902
43,832,2,4096,0.825625
43,832,2,65536,0.3003125
43,832,2,1048576,0.007161458333333333
43,832,4,256,0.9996936274509803
43,832,4,4096,0.99875
43,832,4,65536,0.9725
43,832,4,1048576,0.69140625
43,832,64,256,1.0
43,832,64,4096,0.9996875
43,832,64,65536,0.998405612244898
43,832,64,1048576,0.98125
43,848,1,256,0.2247596153846154
43,848,1,4096,0.0015625
43,848,1,65536,0.0
43,848,1,1048576,0.0
43,848,2,256,0.9803921568627451
43,848,2,4096,0.8303125
43,848,2,65536,0.359375
43,848,2,1048576,0.0048828125
43,848,4,256,1.0
43,848,4,4096,0.9978125
43,848,4,65536,0.9796875
43,848,4,1048576,0.7395833333333334
43,848,64,256,1.0
43,848,64,4096,1.0
43,848,64,65536,0.998405612244898
43,848,64,1048576,0.984375
43,864,1,256,0.2542067307692308
43,864,1,4096,0.0009375
43,864,1,65536,0.0
43,864,1,1048576,0.0
43,864,2,256,0.9856004901960784
43,864,2,4096,0.8628125
43,864,2,65536,0.4078125
43,864,2,1048576,0.013671875
43,864,4,256,1.0
43,864,4,4096,0.998125
43,864,4,65536,0.9865625
43,864,4,1048576,0.7955729166666666
43,864,64,256,1.0
43,864,64,4096,1.0
43,864,64,65536,0.9990433673469388
43,864,64,1048576,0.9892361111111111
43,880,1,256,0.2770432692307692
43,880,1,4096,0.0046875
43,880,1,65536,0.0
43,880,1,1048576,0.0
43,880,2,256,0.9889705882352942
43,880,2,4096,0.8925
43,880,2,65536,0.47375
43,880,2,1048576,0.022135416666666668
43,880,4,256,1.0
43,880,4,4096,0.9996875
43,880,4,65536,0.98625
43,880,4,1048576,0.830078125
43,880,64,256,1.0
43,880,64,4096,1.0
43,880,64,65536,0.9987244897959183
43,880,64,1048576,0.99375
43,896,1,256,0.3016826923076923
43,896,1,4096,0.005
43,896,1,65536,0.0
43,896,1,1048576,0.0
43,896,2,256,0.9895833333333334
43,896,2,4096,0.9059375
43,896,2,65536,0.5125
43,896,2,1048576,0.03125
43,896,4,256,1.0
43,896,4,4096,0.9990625
43,896,4,65536,0.9921875
43,896,4,1048576,0.8727213541666666
43,896,64,256,1.0
43,896,64,4096,1.0
43,896,64,65536,1.0
43,896,64,1048576,0.9934027777777777
43,912,1,256,0.33203125
43,912,1,4096,0.0065625
43,912,1,65536,0.0
43,912,1,1048576,0.0
43,912,2,256,0.9898897058823529
43,912,2,4096,0.9065625
43,912,2,65536,0.55625
43,912,2,1048576,0.05078125
43,912,4,256,1.0
43,912,4,4096,0.9990625
43,912,4,65536,0.9934375
43,912,4,1048576,0.8792317708333334
43,912,64,256,1.0
43,912,64,4096,1.0
43,912,64,65536,1.0
43,912,64,1048576,0.99375
43,928,1,256,0.3449519230769231
43,928,1,4096,0.0090625
43,928,1,65536,0.0
43,928,1,1048576,0.0
43,928,2,256,0.9935661764705882
43,928,2,4096,0.916875
43,928,2,65536,0.6140625
43,928,2,1048576,0.0712890625
43,928,4,256,1.0
43,928,4,4096,0.9996875
43,928,4,65536,0.9946875
43,928,4,1048576,0.9072265625
43,928,64,256,1.0
43,928,64,4096,1.0
43,928,64,65536,0.9996811224489796
43,928,64,1048576,0.9951388888888889
43,944,1,256,0.3840144230769231
43,944,1,4096,0.01125
43,944,1,65536,0.0
43,944,1,1048576,0.0
43,944,2,256,0.9954044117647058
43,944,2,4096,0.93875
43,944,2,65536,0.6653125
43,944,2,1048576,0.09765625
43,944,4,256,1.0
43,944,4,4096,1.0
43,944,4,65536,0.99375
43,944,4,1048576,0.9235026041666666
43,944,64,256,1.0
43,944,64,4096,1.0
43,944,64,65536,0.9996811224489796
43,944,64,1048576,0.996875
43,960,1,256,0.4137620192307692
43,960,1,4096,0.0134375
43,960,1,65536,0.0
43,960,1,1048576,0.0
43,960,2,256,0.9941789215686274
43,960,2,4096,0.941875
43,960,2,65536,0.69875
43,960,2,1048576,0.1416015625
43,960,4,256,1.0
43,960,4,4096,0.9996875
43,960,4,65536,0.9975
43,960,4,1048576,0.9358723958333334
43,960,64,256,1.0
43,960,64,4096,0.9996875
43,960,64,65536,1.0
43,960,64,1048576,0.9982638888888888
43,976,1,256,0.42397836538461536
43,976,1,4096,0.019375
43,976,1,65536,0.0
43,976,1,1048576,0.0
43,976,2,256,0.9969362745098039
43,976,2,4096,0.95125
43,976,2,65536,0.7259375
43,976,2,1048576,0.16731770833333334
43,976,4,256,1.0
43,976,4,4096,1.0
43,976,4,65536,0.9971875
43,976,4,1048576,0.9547526041666666
43,976,64,256,1.0
43,976,64,4096,1.0
43,976,64,65536,1.0
43,976,64,1048576,0.9979166666666667
43,992,1,256,0.45132211538461536
43,992,1,4096,0.0240625
43,992,1,65536,0.0
43,992,1,1048576,0.0
43,992,2,256,0.9972426470588235
43,992,2,4096,0.9603125
43,992,2,65536,0.77625
43,992,2,1048576,0.212890625
43,992,4,256,1.0
43,992,4,4096,1.0
43,992,4,65536,0.996875
43,992,4,1048576,0.9576822916666666
43,992,64,256,1.0
43,992,64,4096,1.0
43,992,64,65536,1.0
43,992,64,1048576,0.9986111111111111
43,1008,1,256,0.4894831730769231
43,1008,1,4096,0.034375
43,1008,1,65536,0.0
43,1008,1,1048576,0.0
43,1008,2,256,0.9984681372549019
43,1008,2,4096,0.965625
43,1008,2,65536,0.790625
43,1008,2,1048576,0.2692057291666667
43,1008,4,256,1.0
43,1008,4,4096,1.0
43,1008,4,65536,0.9975
43,1008,4,1048576,0.9690755208333334
43,1008,64,256,1.0
43,1008,64,4096,1.0
43,1008,64,65536,1.0
43,1008,64,1048576,0.9982638888888888
43,1024,1,256,0.5090144230769231
43,1024,1,4096,0.036875
43,1024,1,65536,0.0
43,1024,1,1048576,0.0
43,1024,2,256,0.9993872549019608
43,1024,2,4096,0.9721875
43,1024,2,65536,0.82875
43,1024,2,1048576,0.3050130208333333
43,1024,4,256,1.0
43,1024,4,4096,0.9996875
43,1024,4,65536,0.998125
43,1024,4,1048576,0.9736328125
43,1024,64,256,1.0
43,1024,64,4096,1.0
43,1024,64,65536,1.0
43,1024,64,1048576,0.9993055555555556
44,16,1,256,0.0
44,16,1,4096,0.0
44,16,1,65536,0.0
44,16,1,1048576,0.0
44,16,2,256,0.0
44,16,2,4096,0.0
44,16,2,65536,0.0
44,16,2,1048576,0.0
44,16,4,256,0.0
44,16,4,4096,0.0
44,16,4,65536,0.0
44,16,4,1048576,0.0
44,16,64,256,0.0
44,16,64,4096,0.0
44,16,64,65536,0.0
44,16,64,1048576,0.0
44,32,1,256,0.0
44,32,1,4096,0.0
44,32,1,65536,0.0
44,32,1,1048576,0.0
44,32,2,256,0.0
44,32,2,4096,0.0
44,32,2,65536,0.0
44,32,2,1048576,0.0
44,32,4,256,0.0
44,32,4,4096,0.0
44,32,4,65536,0.0
44,32,4,1048576,0.0
44,32,64,256,0.0
44,32,64,4096,0.0
44,32,64,65536,0.0
44,32,64,1048576,0.0
44,48,1,256,0.0
44,48,1,4096,0.0
44,48,1,65536,0.0
44,48,1,1048576,0.0
44,48,2,256,0.0
44,48,2,4096,0.0
44,48,2,65536,0.0
44,48,2,1048576,0.0
44,48,4,256,0.0
44,48,4,4096,0.0
44,48,4,65536,0.0
44,48,4,1048576,0.0
44,48,64,256,0.0
44,48,64,4096,0.0
44,48,64,65536,0.0
44,48,64,1048576,0.0
44,64,1,256,0.0
44,64,1,4096,0.0
44,64,1,65536,0.0
44,64,1,1048576,0.0
44,64,2,256,0.0
44,64,2,4096,0.0
44,64,2,65536,0.0
44,64,2,1048576,0.0
44,64,4,256,0.0
44,64,4,4096,0.0
44,64,4,65536,0.0
44,64,4,1048576,0.0
44,64,64,256,0.0
44,64,64,4096,0.0
44,64,64,65536,0.0
44,64,64,1048576,0.0
44,80,1,256,0.0
44,80,1,4096,0.0
44,80,1,65536,0.0
44,80,1,1048576,0.0
44,80,2,256,0.0
44,80,2,4096,0.0
44,80,2,65536,0.0
44,80,2,1048576,0.0
44,80,4,256,0.0
44,80,4,4096,0.0
44,80,4,65536,0.0
44,80,4,1048576,0.0
44,80,64,256,0.0
44,80,64,4096,0.0
44,80,64,65536,0.0
44,80,64,1048576,0.0
44,96,1,256,0.0
44,96,1,4096,0.0
44,96,1,65536,0.0
44,96,1,1048576,0.0
44,96,2,256,0.0
44,96,2,4096,0.0
44,96,2,65536,0.0
44,96,2,1048576,0.0
44,96,4,256,0.0
44,96,4,4096,0.0
44,96,4,65536,0.0
44,96,4,1048576,0.0
44,96,64,256,0.0
44,96,64,4096,0.0
44,96,64,65536,0.0
44,96,64,1048576,0.0
44,112,1,256,0.0
44,112,1,4096,0.0
44,112,1,65536,0.0
44,112,1,1048576,0.0
44,112,2,256,0.0
44,112,2,4096,0.0
44,112,2,65536,0.0
44,112,2,1048576,0.0
44,112,4,256,0.0
44,112,4,4096,0.0
44,112,4,65536,0.0
44,112,4,1048576,0.0
44,112,64,256,0.0040625
44,112,64,4096,0.0
44,112,64,65536,0.0
44,112,64,1048576,0.0
44,128,1,256,0.0
44,128,1,4096,0.0
44,128,1,65536,0.0
44,128,1,1048576,0.0
44,128,2,256,0.0
44,128,2,4096,0.0
44,128,2,65536,0.0
44,128,2,1048576,0.0
44,128,4,256,0.0
44,128,4,4096,0.0
44,128,4,65536,0.0
44,128,4,1048576,0.0
44,128,64,256,0.0178125
44,128,64,4096,0.0
44,128,64,65536,0.0
44,128,64,1048576,0.0
44,144,1,256,0.0
44,144,1,4096,0.0
44,144,1,65536,0.0
44,144,1,1048576,0.0
44,144,2,256,0.0
44,144,2,4096,0.0
44,144,2,65536,0.0
44,144,2,1048576,0.0
44,144,4,256,0.0
44,144,4,4096,0.0
44,144,4,65536,0.0
44,144,4,1048576,0.0
44,144,64,256,0.0546875
44,144,64,4096,0.0
44,144,64,65536,0.0
44,144,64,1048576,0.0
44,160,1,256,0.0
44,160,1,4096,0.0
44,160,1,65536,0.0
44,160,1,1048576,0.0
44,160,2,256,0.0
44,160,2,4096,0.0
44,160,2,65536,0.0
44,160,2,1048576,0.0
44,160,4,256,0.0
44,160,4,4096,0.0
44,160,4,65536,0.0
44,160,4,1048576,0.0
44,160,64,256,0.131875
44,160,64,4096,0.0
44,160,64,65536,0.0
44,160,64,1048576,0.0
44,176,1,256,0.0
44,176,1,4096,0.0
44,176,1,65536,0.0
44,176,1,1048576,0.0
44,176,2,256,0.0
44,176,2,4096,0.0
44,176,2,65536,0.0
44,176,2,1048576,0.0
44,176,4,256,0.0015318627450980392
44,176,4,4096,0.0
44,176,4,65536,0.0
44,176,4,1048576,0.0
44,176,64,256,0.2565625
44,176,64,4096,0.0
44,176,64,65536,0.0
44,176,64,1048576,0.0
44,192,1,256,0.0
44,192,1,4096,0.0
44,192,1,65536,0.0
44,192,1,1048576,0.0
44,192,2,256,0.0
44,192,2,4096,0.0
44,192,2,65536,0.0
44,192,2,1048576,0.0
44,192,4,256,0.006740196078431373
44,192,4,4096,0.0
44,192,4,65536,0.0
44,192,4,1048576,0.0
44,192,64,256,0.378125
44,192,64,4096,0.0
44,192,64,65536,0.0
44,192,64,1048576,0.0
44,208,1,256,0.0
44,208,1,4096,0.0
44,208,1,65536,0.0
44,208,1,1048576,0.0
44,208,2,256,0.0
44,208,2,4096,0.0
44,208,2,65536,0.0
44,208,2,1048576,0.0
44,208,4,256,0.017463235294117647
44,208,4,4096,0.0
44,208,4,65536,0.0
44,208,4,1048576,0.0
44,208,64,256,0.503125
44,208,64,4096,0.0003125
44,208,64,65536,0.0
44,208,64,1048576,0.0
44,224,1,256,0.0
44,224,1,4096,0.0
44,224,1,65536,0.0
44,224,1,1048576,0.0
44,224,2,256,0.0
44,224,2,4096,0.0
44,224,2,65536,0.0
44,224,2,1048576,0.0
44,224,4,256,0.05116421568627451
44,224,4,4096,0.0
44,224,4,65536,0.0
44,224,4,1048576,0.0
44,224,64,256,0.62375
44,224,64,4096,0.0028125
44,224,64,65536,0.0
44,224,64,1048576,0.0
44,240,1,256,0.0
44,240,1,4096,0.0
